provnum	stabbrev	deaths_per_bed	nh_covid_deaths	bedcert	tract_density	tract_housing_density	tract_pt_share_u50k	tract_pt_share	tract_pt_share_hc	tract_pov_share	tract_med_income	tract_white_share	tract_black_share	tract_white_nh_share	tract_share_frontline	tract_data	tract_share_nonwhite	tract_pred_nh_pt_share
"415079"	"RI"	1.351351	2.5	185	5850.195	2.551485	.0191508	.0200215	.0705326	.2205627	30319.45	.7928994	.0789283	.7068499	.3298402	1	.2071006	.0268757
"415062"	"RI"	5.833333	7	120	5888.74	2.569453	.0326143	.0267894	.0687021	.1678932	31535.6	.7614709	.0737559	.6434922	.3052546	1	.2385291	.0256736
"415038"	"RI"	0	0	161	9194.111	2.698054	.0551208	.0452799	.0802038	.2532632	26844.47	.6273353	.1436619	.4564613	.3230927	1	.3726647	.0280821
"415051"	"RI"	0	0	74	6033.584	2.582287	.0373575	.0319029	.078221	.171596	31457.05	.7607384	.0800347	.6489906	.3007579	1	.2392616	.0271996
"415087"	"RI"	16.79389	22	131	4754.048	2.552244	.0232053	.0211203	.0640721	.1471877	33039.27	.8212792	.0624661	.7345331	.3025005	1	.1787208	.0227207
"415059"	"RI"	28.31325	47	166	4670.384	2.505644	.0277864	.0264034	.0623566	.1303465	34479.05	.8258428	.0589587	.7550634	.2929326	1	.1741572	.0245572
"415064"	"RI"	0	0	154	7492.959	2.598753	.0331077	.0290745	.0808279	.2351683	28411.13	.7011071	.1216141	.5755239	.3201153	1	.2988929	.0220704
"415066"	"RI"	0	0	41	3784.121	2.510258	.0142625	.0156504	.0588567	.0742163	35048.55	.8457552	.0469724	.7835813	.2843259	1	.1542448	.0217175
"415094"	"RI"	0	0	43	5698.041	2.481566	.0181806	.0182891	.0727423	.2417948	28419.21	.7836316	.0742032	.688597	.3220513	1	.2163684	.0264411
"415020"	"RI"	0	0	72	6353.998	2.584194	.0264274	.0273502	.0671942	.2253004	31834.03	.7738207	.0864086	.6660723	.310495	1	.2261793	.0188757
"415098"	"RI"	0	0	31	7929.559	2.558661	.0480585	.0442914	.0605139	.2207169	28663.06	.7139204	.1203491	.5924824	.3276909	1	.2860796	.0444293
"415072"	"RI"	10	7	70	7539.875	2.627978	.0430388	.038718	.0820634	.2194111	29655.61	.7118474	.1072291	.5761633	.3045644	1	.2881526	.0311821
"415096"	"RI"	21.21212	7	33	6610.042	2.504888	.0383039	.0343808	.0789388	.1926643	30372.03	.7460696	.0871158	.6305436	.304841	1	.2539304	.0274103
"415029"	"RI"	24.3421	37	152	6334.532	2.543641	.0340327	.0300668	.0669113	.1803886	30383.66	.7533689	.10319	.6364666	.3047058	1	.2466311	.0260176
"415027"	"RI"	20.93023	27	129	7380.872	2.553915	.0375318	.0325712	.0801973	.2260537	29840.46	.7134941	.1250056	.5948246	.3100413	1	.2865059	.0229796
"415032"	"RI"	0	0	156	5585.167	2.576624	.0296359	.0262441	.0729658	.166186	31066.38	.7732449	.0734613	.6741917	.310228	1	.2267551	.025309
"415099"	"RI"	23.94366	17	71	3119.349	2.555704	.0123167	.0137741	.0672424	.1328228	33116.27	.8782904	.0403534	.8313983	.3219155	1	.1217096	.024014
"415041"	"RI"	14.66667	22	150	5984.184	2.552229	.0198182	.0198427	.0722839	.2406574	29746.65	.7738099	.0889862	.6835445	.3193835	1	.2261901	.0248654
"415075"	"RI"	12.94118	22	170	5253.112	2.564799	.0238152	.0243906	.0657713	.1783909	32406.45	.8085693	.0684753	.7225443	.3054449	1	.1914307	.0211945
"415002"	"RI"	0	0	60	5498.935	2.536427	.0314946	.0281699	.0692882	.1660852	32664.83	.8013221	.0738952	.7255296	.3003745	1	.1986779	.0282282
"415083"	"RI"	17.64706	12	68	6255.956	2.591407	.0361841	.0315376	.0831948	.1606619	30139.49	.7617385	.0902522	.6572421	.3127421	1	.2382615	.0267275
"415129"	"RI"	18.49315	27	146	6882.776	2.567263	.037699	.0338895	.0738089	.2149049	30803.16	.7288114	.1084547	.616082	.3101564	1	.2711886	.0255721
"415097"	"RI"	0	0	62	7835.642	2.661162	.0423294	.0348456	.0654811	.2459928	28276.14	.6864409	.1377346	.5509135	.326144	1	.3135591	.0270733
"415053"	"RI"	12.7907	22	172														
"415045"	"RI"	0	0	100	2032.494	2.580331	.0108583	.0120142	.0702608	.1410931	34405.29	.9214092	.0182121	.886313	.3128001	1	.0785908	.0237769
"415012"	"RI"	18.03279	22	122	6393.158	2.597335	.0347661	.0294891	.0677482	.1941635	30757.57	.7543119	.0893345	.6359116	.3084636	1	.2456881	.0257005
"415120"	"RI"	0	0	60	1931.858	2.38126	.0095664	.0131947	.080782	.1026802	35130.81	.9143354	.0246956	.897353	.2738835	1	.0856646	.0041888
"415107"	"RI"	0	0	55														
"415004"	"RI"	0	0	66	1886.856	2.407295	.0075112	.0119558	.0651673	.1293494	34730.33	.9072922	.0251456	.8833458	.2737375	1	.0927078	.0024318
"415081"	"RI"	0	0	106	1863.421	2.376634	.0095811	.0122814	.0671578	.1322234	34760.61	.9126904	.0212195	.8900911	.2770689	1	.0873096	.0034427
"415063"	"RI"	18.33333	22	120	3765.396	2.519338	.0222239	.0208278	.0678355	.1319618	35367.07	.8516912	.0481601	.7885832	.2911214	1	.1483088	.0141891
"415054"	"RI"	7.291667	7	96	2688.463	2.536463	.013257	.015542	.0656239	.1112078	36609.22	.8857441	.0328226	.8470571	.2862109	1	.1142559	.006389
"415057"	"RI"	0	0	80	1699.707	2.498035	.0116813	.013656	.0663737	.0997177	36157.56	.9013686	.0292025	.8710088	.2641578	1	.0986314	.0042579
"415104"	"RI"	0	0	66	2853.781	2.48144	.0177335	.0173996	.0659077	.1014446	36271.49	.8922899	.0293461	.8492499	.2849052	1	.1077101	.0123738
"415015"	"RI"	0	0	60	1545.893	2.419636	.0063701	.0124344	.0785204	.1071347	35475.6	.9228955	.0200073	.9011315	.29215	1	.0771045	.0030368
"415071"	"RI"	22.5	27	120	3999.938	2.441315	.0218297	.0217114	.062654	.1528157	33763.1	.8440756	.0474192	.7806152	.2912318	1	.1559244	.0143723
"425057"	"SC"	0	0	94	285.2219	2.51818	.0059901	.004021	.0997075	.3303095	22196.11	.6629913	.3006516	.6434253	.372715	1	.3370087	.0001995
"425308"	"SC"	0	0	132	536.8807	2.521465	.0034173	.0028804	.111316	.2537116	26435.87	.6492029	.3023095	.6170353	.3248318	1	.3507971	.0009985
"425296"	"SC"	0	0	132	993.6223	2.509619	.0060632	.0051728	.1113791	.2711954	26003.32	.6313337	.3135136	.5781877	.3210218	1	.3686663	.002429
"425311"	"SC"	0	0	89	742.4431	2.476912	.0051156	.0039472	.0976798	.2186391	28892	.6949424	.255197	.667135	.3082519	1	.3050576	.0014994
"425145"	"SC"	0	0	176	561.3497	2.492419	.0059334	.004689	.1178964	.2615131	24552.28	.6161729	.3360004	.5818229	.3221977	1	.3838271	.0020931
"425320"	"SC"	.5208334	1	192	735.0432	2.529934	.0046389	.0031735	.1060176	.2478434	27097.59	.6676378	.2810122	.6311511	.3261357	1	.3323622	.0009272
"425014"	"SC"	0	0	86	561.3497	2.492419	.0059334	.004689	.1178964	.2615131	24552.28	.6161729	.3360004	.5818229	.3221977	1	.3838271	.0020931
"425103"	"SC"	0	0	44														
"425301"	"SC"	0	0	220	796.6062	2.504887	.003865	.0036931	.0828522	.2910845	23501.79	.7068374	.2492924	.6810483	.3656769	1	.2931626	.0006895
"425016"	"SC"	0	0	88	762.6216	2.490318	.0018013	.0018986	.0824411	.2368531	25994.85	.7449735	.2110098	.7160566	.3447292	1	.2550265	.0004093
"425317"	"SC"	0	0	60	486.5522	2.521434	.0013857	.0014215	.0519154	.2524771	24209	.7406689	.2182683	.7196779	.3567059	1	.2593311	0
"425052"	"SC"	1.071429	3	280	814.8996	2.527791	.003795	.0040125	.083867	.2149237	26528.27	.7353386	.2141572	.7065949	.3409484	1	.2646614	.0009867
"425047"	"SC"	0	0	181	922.8895	2.421119	.0039668	.003674	.0966757	.3045786	23696.46	.6597148	.298993	.6317418	.3571347	1	.3402852	.0004265
"425398"	"SC"	0	0	44	1085.992	2.555999	.0025707	.0032734	.0772932	.2156406	26094.13	.7363664	.2043358	.6979946	.3449408	1	.2636336	.0014017
"425104"	"SC"	0	0	88	306.175	2.580915	.0121275	.009907	.0754876	.3662542	23628.07	.4796713	.4780193	.4627278	.3679593	1	.5203286	.0188991
"425097"	"SC"	0	0	44	180.7126	2.546806	.0125074	.007257	.0906753	.3571312	21867.46	.5160993	.448434	.5096503	.3501012	1	.4839007	.0163225
"425297"	"SC"	0	0	44	351.2062	2.47819	.0199448	.0149972	.0544669	.4194123	23483.51	.5312402	.4423926	.5125547	.3353781	1	.4687598	.0263958
"425319"	"SC"	0	0	85	288.0373	2.534352	.0084016	.0066649	.0784773	.3791274	19685.8	.4130363	.5507658	.4051555	.3681123	1	.5869637	.0143748
"425067"	"SC"	2.352941	4	170	851.5976	2.685954	.0077295	.0052601	.0738834	.2304798	28044.26	.6307788	.3133228	.5778921	.2771059	1	.3692212	.0014083
"425351"	"SC"	0	0	25	927.1942	2.5622	.0058317	.0037796	.1030242	.2168125	31344.89	.714837	.2139004	.6320888	.2681043	1	.285163	.0012321
"425147"	"SC"	0	0	88	915.2146	2.495597	.0036289	.0020758	.0800918	.1600244	33762.41	.8046844	.1313192	.7315584	.2482883	1	.1953156	.0002319
"425413"	"SC"	0	0	65														
"425150"	"SC"	3.030303	1	33	894.7381	2.489689	.0062531	.0037354	.0846298	.1981901	32418.92	.769766	.1630104	.6889291	.2601004	1	.230234	.0007866
"425325"	"SC"	0	0	62	793.2495	2.560457	.0084951	.0041487	.0856363	.2270995	30542.98	.708921	.2250044	.6262224	.2767788	1	.291079	.0009047
"425132"	"SC"	0	0	88	784.0138	2.591675	.0054047	.0045913	.0786991	.2351616	26203.54	.5914288	.3606999	.5544572	.3102884	1	.4085712	.0034223
"425414"	"SC"	0	0	60														
"425341"	"SC"	0	0	88	844.4664	2.611852	.0102395	.0073854	.0811984	.3052246	25005.47	.5071131	.4419661	.4888052	.3533408	1	.4928869	.0067139
"425140"	"SC"	0	0	132	880.799	2.656772	.0070961	.0064281	.08954	.2392173	26261.61	.5970028	.3545877	.574796	.3462683	1	.4029972	.0053265
"425170"	"SC"	0	0	120	361.0749	2.541501	.0036653	.0045984	.0795114	.3061798	24601.8	.469341	.4950067	.4523091	.3411727	1	.5306591	.0055381
"425374"	"SC"	0	0	44	2168.123	2.535605	.0191445	.0155794	.0745643	.2380343	31880.97	.6312971	.3118088	.5913644	.277537	1	.3687029	.0206446
"425128"	"SC"	0	0	176	1958.928	2.678626	.0088357	.007022	.0761048	.1991524	31801.6	.6716243	.2589979	.6359802	.2931374	1	.3283757	.0102136
"425411"	"SC"	0	0	41														
"425362"	"SC"	0	0	125	2172.945	2.500562	.0151377	.0112509	.0747001	.199619	32596.72	.6624519	.2828593	.6293284	.2760158	1	.3375481	.0117446
"425368"	"SC"	6.060606	8	132	1173.047	2.51453	.0092589	.007482	.0697149	.2001243	30562.05	.654551	.3113689	.612877	.2884704	1	.345449	.0048077
"425381"	"SC"	0	0	88	1743.978	2.545306	.0129607	.010331	.0771512	.1908423	31623.04	.6377367	.3050492	.6032197	.2859801	1	.3622633	.0121514
"425332"	"SC"	0	0	148	1903.429	2.654893	.008976	.0073958	.0759152	.205625	31722.33	.660644	.2742703	.6261603	.2920328	1	.339356	.0098684
"425082"	"SC"	0	0	160	2125.009	2.525037	.0180083	.0140849	.0661387	.2344007	30426.35	.6063866	.3393308	.5728467	.2858508	1	.3936134	.0183229
"425110"	"SC"	0	0	132	1972.769	2.543516	.0193649	.014623	.0679807	.1938317	33130.36	.6460258	.2998669	.6107522	.2725298	1	.3539742	.0160541
"425417"	"SC"	0	0	40														
"425146"	"SC"	0	0	176	2038.384	2.520051	.0133518	.0094523	.0650711	.1641223	35591.69	.7242427	.2209812	.6884903	.2636118	1	.2757573	.0082632
"425289"	"SC"	11.11111	15	135	1981.039	2.62379	.0111796	.0098406	.079244	.2185158	31325.24	.6026232	.3202623	.5614106	.2921812	1	.3973768	.0173963
"425404"	"SC"	0	0	42	1972.769	2.543516	.0193649	.014623	.0679807	.1938317	33130.36	.6460258	.2998669	.6107522	.2725298	1	.3539742	.0160541
"425062"	"SC"	.7575758	1	132	669.7177	2.62855	.0050513	.0037116	.0923682	.266467	24153.97	.6808972	.268282	.6581634	.3637048	1	.3191028	.0011849
"425095"	"SC"	0	0	111	574.365	2.67638	.0039225	.0029084	.09339	.2902737	23347.96	.6870123	.2637749	.6650525	.3688393	1	.3129877	.0018633
"425061"	"SC"	0	0	80	575.4538	2.54266	.0071533	.0055917	.0761165	.2434264	24981.63	.6135138	.3491592	.5941793	.3615483	1	.3864862	.0122079
"425302"	"SC"	0	0	104	365.6521	2.502824	.0026753	.0028621	.0886886	.2951318	22817.68	.5513937	.4139914	.5332758	.3651558	1	.4486063	.0002913
"425005"	"SC"	0	0	120	265.3904	2.489048	.0045451	.0036905	.0852333	.2828097	22495.39	.5651011	.3983881	.54974	.3666207	1	.4348989	0
"425300"	"SC"	11.36364	10	88	237.5777	2.487776	.0116463	.0095273	.0803941	.3538858	21849.01	.4416173	.5301464	.4225816	.3504822	1	.5583826	.0014722
"425114"	"SC"	0	0	64	234.8941	2.472852	.0131258	.0103912	.0838419	.3772176	20912.22	.4312239	.5421049	.4118223	.3550605	1	.5687761	.0044915
"425053"	"SC"	0	0	132	437.8453	2.486727	.0041135	.0034679	.0638135	.3063892	22586.29	.523164	.4287788	.5085388	.3556753	1	.476836	.0065986
"425386"	"SC"	0	0	220	520.3866	2.522112	.006376	.004774	.0657291	.2857493	24294.07	.5566831	.3984768	.5406784	.3482292	1	.4433169	.0080832
"425111"	"SC"	0	0	154	388.2035	2.541259	.0026866	.0028213	.0786399	.351287	20772.57	.4851902	.4877854	.4710479	.3546593	1	.5148097	0
"425176"	"SC"	0	0	88	578.0512	2.434344	.0065424	.0052555	.0766601	.3365164	20681.37	.5095664	.4660392	.489832	.3235771	1	.4904336	0
"425064"	"SC"	0	0	88	475.2177	2.508826	.0043125	.0037927	.1001145	.3042894	21830.1	.5104214	.4567351	.4912802	.3386166	1	.4895786	.0001778
"425372"	"SC"	8.823529	6	68	630.7495	2.500431	.0064549	.0056522	.1018631	.2788832	22421.45	.5329734	.4336855	.5145035	.3347905	1	.4670266	.000954
"425093"	"SC"	3.603604	4	111	271.4493	2.678544	.0038832	.0047629	.086843	.341466	20317.62	.4758857	.4826282	.4631618	.3496826	1	.5241143	0
"425113"	"SC"	1.190476	1	84	466.1765	2.675004	.0039797	.0040373	.1147633	.3519012	22560.53	.5143116	.4303196	.4960211	.3518301	1	.4856884	.0008245
"425143"	"SC"	0	0	88	437.8253	2.599361	.0032894	.0028118	.0884399	.3193956	22507.15	.4895064	.4747157	.4693343	.3319118	1	.5104936	.0023563
"425326"	"SC"	0	0	88	1903.576	2.661881	.0091543	.0067835	.0789053	.2188873	30779.69	.6759258	.257464	.6399701	.294816	1	.3240742	.0076761
"425389"	"SC"	0	0	87	1795.105	2.692627	.0073339	.0055982	.0833525	.2347485	29091.73	.656745	.27774	.6245892	.305305	1	.343255	.0060313
"425156"	"SC"	1.136364	1	88	1801.417	2.648248	.0101304	.0079546	.0825064	.21877	30733.43	.63224	.2978795	.5961218	.2931622	1	.36776	.0094905
"425293"	"SC"	0	0	120	291.5615	2.545279	.0190736	.0143055	.101867	.2190953	22941.98	.6053368	.3484579	.5673225	.3187228	1	.3946632	.001955
"425158"	"SC"	0	0	112	839.2635	2.539417	.0064294	.0058271	.0576917	.2825756	24240.12	.4817801	.4687237	.4600653	.3289154	1	.5182199	.0021127
"425288"	"SC"	12	18	150	676.4379	2.5319	.007833	.0060579	.0616208	.3048601	23622.81	.4685343	.4811736	.4470961	.3349415	1	.5314658	0
"425163"	"SC"	10.22727	9	88	892.1329	2.612619	.0057257	.0067006	.1044501	.3456443	22200.77	.4380014	.5225679	.4203453	.3159361	1	.5619986	0
"425154"	"SC"	1.515152	2	132	752.1578	2.572934	.0067536	.007259	.1051822	.3072419	23641.28	.5001921	.4621043	.4808759	.3281848	1	.4998079	.000194
"425149"	"SC"	0	0	88	303.3921	2.673721	.006482	.005442	.0609342	.3968232	21226.65	.4439462	.5144256	.4260303	.3422054	1	.5560538	.000604
"425157"	"SC"	0	0	88	804.4826	2.5373	.0069877	.0067296	.1052449	.3244462	23796.33	.470349	.4924716	.4437192	.3266854	1	.529651	.0005446
"425115"	"SC"	1.136364	1	88	810.0937	2.573924	.0056115	.0053217	.0929934	.2690308	25635.54	.5423429	.4166506	.522375	.3206537	1	.4576571	.001379
"425119"	"SC"	5.521472	9	163	594.6215	2.598283	.0045772	.0047429	.1079903	.3209341	22664.51	.5121366	.456029	.4944844	.344387	1	.4878634	.0007596
"425406"	"SC"	0	0	44	834.6262	2.537929	.0084311	.0073219	.102096	.3028622	23298.96	.5000728	.4606028	.4798456	.3265157	1	.4999272	.0029509
"425009"	"SC"	0	0	104	963.2606	2.523914	.0107758	.0099907	.1090629	.3144045	22829.08	.4166657	.5480551	.4000222	.3242948	1	.5833343	.0030907
"425048"	"SC"	0	0	84	426.9325	2.499061	.0124776	.0113297	.0568684	.3402913	21389.91	.4849601	.4733044	.4767005	.3496336	1	.5150399	.0012371
"425295"	"SC"	0	0	148	379.6163	2.526169	.0099028	.0089591	.0504378	.3283678	21815.02	.5000975	.4531656	.4893265	.3394328	1	.4999025	.001086
"425361"	"SC"	0	0	120	1317.911	2.58648	.0087939	.0063718	.0936274	.2130097	28822.48	.6789086	.2537079	.6406885	.3093912	1	.3210914	.0029492
"425090"	"SC"	1.010101	1	99	1430.863	2.549037	.0097625	.0071393	.0950166	.2561099	27027.12	.6742907	.2502593	.6172922	.3197523	1	.3257093	.0048847
"425294"	"SC"	0	0	125	1390.503	2.575113	.0085776	.0068536	.0974422	.2634266	25733.65	.6825909	.2477808	.6237788	.3296716	1	.3174091	.0064234
"425004"	"SC"	2.777778	4	144	1400.615	2.562139	.0091795	.006509	.111716	.1768886	28645.41	.7418585	.1861117	.6861812	.3141169	1	.2581415	.0033353
"425394"	"SC"	0	0	30														
"425042"	"SC"	6.818182	9	132	1510.595	2.540798	.0072989	.0065319	.0921947	.2337864	26775.51	.6901585	.2411943	.6325392	.3172737	1	.3098415	.0038491
"425102"	"SC"	6.818182	9	132	1643.561	2.631273	.0112143	.011292	.0978361	.2762814	23735.2	.6589617	.265951	.5880789	.3379552	1	.3410383	.011171
"425138"	"SC"	9.774436	13	133	1372.776	2.577552	.0076266	.0052705	.0969303	.1840504	28654.9	.738471	.1920075	.6769703	.3192309	1	.261529	.0022886
"425160"	"SC"	0	0	74	1269.013	2.58526	.00468	.0033896	.0779999	.1860043	30067.26	.732399	.1998585	.690414	.3063017	1	.267601	.0017504
"425373"	"SC"	0	0	45	1380.624	2.571295	.0079834	.0063283	.1006786	.1981672	28819.33	.69915	.2249939	.6509753	.3087397	1	.30085	.0042041
"425314"	"SC"	0	0	88	931.882	2.587971	.0077946	.0063009	.0869792	.1924603	26968.17	.7293901	.2141252	.6963665	.3366603	1	.2706099	.0009838
"425307"	"SC"	0	0	44	719.4682	2.569887	.0013014	.0010788	.0913481	.1465936	26344.26	.8520367	.0997419	.8179974	.3188519	1	.1479633	.000395
"425168"	"SC"	0	0	60	1104.977	2.667659	.0052544	.0046584	.1014411	.1743388	27859.33	.7304158	.2057941	.6960943	.3391742	1	.2695842	.0010697
"425112"	"SC"	0	0	132	1174.724	2.632258	.0038899	.0032505	.0949801	.1589307	30204.67	.7507216	.1829387	.7066876	.319316	1	.2492784	.0011649
"425322"	"SC"	0	0	132	1448.705	2.585485	.0090695	.0060508	.098827	.1549957	29505.43	.7571643	.1773169	.7133899	.305947	1	.2428357	.0031422
"425359"	"SC"	2.222222	4	180	1355.305	2.55164	.0049407	.0044197	.0875187	.1767905	30106.02	.7314173	.2007176	.6888729	.2970647	1	.2685827	.0021459
"425106"	"SC"	0	0	132	1341.422	2.575902	.0085531	.0071474	.095671	.2265411	26483.02	.6921007	.239408	.6423622	.3273908	1	.3078993	.0048466
"425392"	"SC"	0	0	44	1443.001	2.575847	.006573	.0047017	.0892268	.2028569	28472.56	.675105	.2590791	.6326589	.3175078	1	.324895	.0022282
"425305"	"SC"	0	0	58	1440.737	2.545391	.0067715	.0053641	.094085	.1907922	29512.94	.7130644	.2178579	.6679193	.3030413	1	.2869356	.0032989
"425063"	"SC"	0	0	152	660.5602	2.526012	.0045851	.0037993	.0858245	.2986118	25096.84	.6623187	.2916043	.629963	.3442822	1	.3376813	.0007238
"425172"	"SC"	5.681818	5	88	532.4529	2.52736	.0078084	.0053994	.0955488	.357033	23041.64	.620138	.3349324	.5852202	.3627909	1	.379862	.0001745
"425078"	"SC"	0	0	102	661.7529	2.543128	.0056522	.0050467	.0873463	.3949382	22214.93	.6164395	.3399447	.5777528	.3674828	1	.3835605	.0008171
"425315"	"SC"	0	0	104														
"425121"	"SC"	0	0	190	527.3198	2.598445	.0049989	.0045469	.0833342	.3245669	23224.81	.6681636	.2892667	.6471132	.313727	1	.3318364	0
"425173"	"SC"	0	0	88	865.033	2.58806	.0036642	.0034935	.0779606	.2728197	24369.44	.7431797	.2077116	.712806	.2799734	1	.2568203	.0002793
"425070"	"SC"	0	0	60	1224.394	2.505371	.001089	.0014075	.0670684	.2547475	26493.62	.7980798	.1503312	.7577424	.2563053	1	.2019202	.00058
"425086"	"SC"	14.77273	13	88	308.9469	2.587167	.0047308	.0034506	.0809904	.4144947	20733.78	.6653219	.3051413	.6452724	.2941446	1	.3346781	.0005122
"425395"	"SC"	0	0	67	856.939	2.587217	.0023467	.0021319	.074573	.260144	25809.88	.7736736	.1770892	.736621	.2720213	1	.2263264	.0002692
"425391"	"SC"	0	0	95	780.0373	2.626738	.007771	.0071904	.0913378	.3063181	23722.86	.6433396	.3079754	.6165218	.3122365	1	.3566604	.0011817
"425324"	"SC"	0	0	148	1214.608	2.457487	.0042346	.0035562	.0694978	.2218769	26677.48	.761986	.1845597	.7347423	.2695325	1	.238014	.0018338
"425323"	"SC"	0	0	88	1175.069	2.560606	.0045041	.0036487	.0767586	.2801818	24582.6	.7101853	.2238357	.6735235	.2840216	1	.2898147	.0001622
"425415"	"SC"	0	0	60														
"425397"	"SC"	2.5	3	120	736.0278	2.641438	.0104232	.0047617	.0960618	.1950763	29727	.6986054	.2380691	.6249734	.2946464	1	.3013946	.0021528
"425080"	"SC"	0	0	96	542.1459	2.561433	.002861	.0027849	.0834618	.2016586	27361.65	.6416514	.3070805	.6173288	.3081415	1	.3583486	.0002511
"425169"	"SC"	0	0	148	455.4223	2.551007	.0033077	.0027475	.0918262	.2370156	25588.57	.5673243	.3836148	.5435151	.3068821	1	.4326757	.0004957
"425017"	"SC"	0	0	132	669.2805	2.614922	.0034905	.0034332	.0763828	.2777661	24748.37	.6327773	.3229259	.6046301	.3455997	1	.3672227	.0035327
"425155"	"SC"	5.633803	8	142	606.9673	2.696533	.0035816	.0033169	.0825097	.3313331	22671.17	.6236478	.3397133	.5950316	.3573614	1	.3763522	.0008681
"425334"	"SC"	0	0	88														
"425054"	"SC"	0	0	176	637.2327	2.533895	.0037033	.0036264	.096533	.2840337	24443.48	.6410626	.3055862	.6163245	.3501036	1	.3589374	.0006941
"425071"	"SC"	0	0	131	863.4431	2.508527	.0061991	.0050217	.0906008	.2773518	24548.56	.6722876	.2757262	.6449597	.3413084	1	.3277124	.0011999
"425174"	"SC"	8.333334	10	120	402.0858	2.548443	.0042275	.0034992	.0676901	.2914693	22290.88	.4754254	.4902421	.4609245	.3450458	1	.5245746	.0005092
"425321"	"SC"	2.835052	11	388	1298.537	2.563528	.0060328	.0054508	.0771768	.2014343	30802.43	.6537511	.2790947	.6239533	.3005337	1	.3462489	.0009797
"425105"	"SC"	6.060606	8	132	1430.464	2.561307	.0097648	.0077336	.0726114	.2265488	28870.81	.5442501	.3899843	.5122949	.3006156	1	.4557499	.002419
"425412"	"SC"	0	0	60														
"425333"	"SC"	0	0	169	1305.757	2.538203	.0060265	.0050675	.0802034	.2098616	30201.72	.628644	.3045743	.5934943	.3025081	1	.371356	.0006937
"425379"	"SC"	0	0	100	1325.801	2.525278	.0069463	.006169	.0753514	.2253644	28704.45	.6228249	.3141772	.5890443	.3058624	1	.3771751	.0020942
"425396"	"SC"	4.545455	2	44	1233.426	2.576076	.004581	.0040819	.0773876	.1810176	31764.14	.7054898	.2316682	.6718972	.2952545	1	.2945102	.0011264
"425171"	"SC"	0	0	120	391.3503	2.338723	.0061671	.0046266	.0760239	.3873093	22853.33	.590666	.3703053	.5730023	.3557669	1	.409334	.0000935
"425312"	"SC"	1.086957	1	92	417.6084	2.652782	.0027676	.0034829	.0687265	.2882462	23142.15	.568476	.3894671	.5560222	.3373445	1	.431524	0
"425416"	"SC"	0	0	95														
"425118"	"SC"	1.818182	2	110														
"425035"	"SC"	0	0	118	411.708	2.487111	.0005746	.0015697	.0786425	.2933067	25549.46	.5832734	.3503106	.5506284	.3441663	1	.4167266	0
"425077"	"SC"	0	0	146	476.085	2.507203	.002427	.0026862	.0756761	.2655832	25951.28	.6370813	.3057251	.6054057	.3417212	1	.3629187	.0006236
